,userid,class,gender,start_date,end_date,event_type,is_deleted
2661,AS897421,C02,F,2018-02-01 0:00,,CA1,0
2662,TS782287,C01,M,2018-02-01 0:00,2018-06-30 0:00,CA1,1
2663,AS363699,C01,M,2018-02-01 0:00,2018-06-30 0:00,CA1,1
2664,HI830026,C01,F,2018-02-01 0:00,2018-06-30 0:00,CA1,1
2665,HD834340,C03,M,2018-02-01 0:00,2018-06-30 0:00,CA1,1
2666,TS382258,C03,M,2018-02-01 0:00,,CA1,0
2667,GD112262,C03,F,2018-02-01 0:00,,CA1,0
2668,HD964603,C01,M,2018-02-01 0:00,2018-06-30 0:00,CA1,1
2669,IK966075,C03,M,2018-02-01 0:00,2019-01-31 0:00,CA1,1
2670,OA451747,C02,F,2018-02-01 0:00,2019-01-31 0:00,CA1,1
2671,HD218552,C02,F,2018-02-01 0:00,,CA1,0
2672,PL923434,C03,M,2018-02-01 0:00,,CA1,0
2673,OA558405,C01,M,2018-02-01 0:00,2018-09-30 0:00,CA1,-1
2674,HI355741,C02,F,2018-02-01 0:00,,CA1,0
2675,TS969622,C03,M,2018-02-01 0:00,,CA1,0
2676,AS860362,C02,F,2018-02-01 0:00,,CA1,0
2677,OA020755,C02,F,2018-02-01 0:00,2018-07-31 0:00,CA1,1
2678,PL792014,C02,F,2018-02-01 0:00,2018-07-31 0:00,CA1,-1
2679,HD685879,C01,M,2018-02-01 0:00,,CA1,0
2680,GD623309,C02,F,2018-02-01 0:00,2018-10-31 0:00,CA1,1
2681,OA755989,C01,M,2018-02-01 0:00,2019-01-31 0:00,CA1,-1
2682,PL309891,C02,F,2018-02-01 0:00,2018-07-31 0:00,CA1,1
2683,HI331484,C02,M,2018-02-01 0:00,2018-07-31 0:00,CA1,1
2684,IK807110,C01,F,2018-02-01 0:00,2019-01-31 0:00,CA1,-1
2685,HD372669,C01,M,2018-02-01 0:00,2018-07-31 0:00,CA1,-1
2686,GD574913,C03,M,2018-02-01 0:00,2018-09-30 0:00,CA1,1
2687,PL746115,C01,F,2018-02-01 0:00,,CA1,0
2688,IK653458,C02,F,2018-02-01 0:00,,CA1,-1
2689,PL312029,C02,F,2018-02-01 0:00,2018-07-31 0:00,CA1,1
2690,HI292442,C01,F,2018-02-01 0:00,,CA1,0
2691,GD350258,C01,F,2018-02-01 0:00,2018-06-30 0:00,CA1,1
2692,AS305652,C01,F,2018-02-01 0:00,2019-02-28 0:00,CA1,-1
2693,HD316308,C03,F,2018-02-01 0:00,2018-08-31 0:00,CA1,-1
2694,TS938383,C02,F,2018-02-01 0:00,2019-02-28 0:00,CA1,1
2695,PL270286,C01,F,2018-02-01 0:00,2018-08-31 0:00,CA1,1
2696,HD437482,C02,M,2018-02-01 0:00,2019-02-28 0:00,CA1,1
2697,PL360369,C01,M,2018-02-01 0:00,2018-08-31 0:00,CA1,1
2698,HD312137,C01,M,2018-02-01 0:00,2018-08-31 0:00,CA1,1
2699,IK195538,C01,M,2018-02-01 0:00,2018-08-31 0:00,CA1,1
2700,AS660812,C01,M,2018-02-01 0:00,2019-02-28 0:00,CA1,1
2701,PL174258,C01,M,2018-02-01 0:00,,CA1,0
2702,PL257294,C01,M,2018-02-01 0:00,2018-12-31 0:00,CA1,1
2703,OA591930,C01,F,2018-02-01 0:00,2018-12-31 0:00,CA1,1
2704,IK351199,C02,F,2018-02-01 0:00,2018-12-31 0:00,CA1,1
2705,TS684827,C01,M,2018-02-01 0:00,2018-05-31 0:00,CA1,1
2706,PL053548,C01,M,2018-02-01 0:00,,CA1,-1
2707,HD094887,C01,M,2018-02-01 0:00,2018-05-31 0:00,CA1,1
2708,PL233729,C03,M,2018-02-01 0:00,2018-08-31 0:00,CA1,1
2709,HI618824,C01,M,2018-02-01 0:00,2018-08-31 0:00,CA1,-1
2710,IK575252,C02,F,2018-02-01 0:00,2018-09-30 0:00,CA1,-1
2711,HI024535,C03,F,2018-02-01 0:00,,CA1,0
2712,IK518800,C01,F,2018-02-01 0:00,2018-11-30 0:00,CA1,1
2713,OA443238,C01,F,2018-02-01 0:00,,CA1,-1
2714,PL407221,C03,M,2018-02-01 0:00,,CA1,0
2715,IK511263,C02,F,2018-02-01 0:00,2018-11-30 0:00,CA1,-1
2716,PL798417,C01,M,2018-02-01 0:00,,CA1,0
2717,IK888697,C03,M,2018-02-01 0:00,,CA1,0
2718,OA639218,C02,M,2018-02-01 0:00,2018-05-31 0:00,CA1,-1
2719,IK688052,C03,M,2018-02-01 0:00,,CA1,0
2720,HD264361,C03,M,2018-02-01 0:00,2018-11-30 0:00,CA1,-1
2721,GD134164,C01,F,2018-02-01 0:00,2019-01-31 0:00,CA1,1
2722,HD745359,C02,M,2018-03-01 0:00,,CA1,0
2723,HD432390,C01,F,2018-03-01 0:00,2019-01-31 0:00,CA1,1
2724,TS124443,C01,F,2018-03-01 0:00,2018-08-31 0:00,CA1,-1
2725,AS189336,C02,F,2018-03-01 0:00,2018-08-31 0:00,CA1,1
2726,OA067269,C01,M,2018-03-01 0:00,,CA1,0
2727,AS627304,C03,M,2018-03-01 0:00,,CA1,0
2728,IK669065,C02,M,2018-03-01 0:00,,CA1,0
2729,TS860353,C03,M,2018-03-01 0:00,2019-01-31 0:00,CA1,1
2730,HI184156,C01,M,2018-03-01 0:00,,CA1,-1
2731,TS490052,C01,M,2018-03-01 0:00,2018-09-30 0:00,CA1,1
2732,IK299294,C03,M,2018-03-01 0:00,2018-09-30 0:00,CA1,-1
2733,AS515541,C03,F,2018-03-01 0:00,,CA1,-1
2734,IK978123,C01,M,2018-03-01 0:00,2018-09-30 0:00,CA1,1
2735,PL799172,C03,M,2018-03-01 0:00,2019-01-31 0:00,CA1,1
2736,OA684421,C01,M,2018-03-01 0:00,2018-08-31 0:00,CA1,1
2737,AS491747,C01,M,2018-03-01 0:00,2019-01-31 0:00,CA1,1
2738,HI403116,C01,F,2018-03-01 0:00,,CA1,0
2739,IK927405,C01,F,2018-03-01 0:00,,CA1,0
2740,OA564685,C01,M,2018-03-01 0:00,,CA1,0
2741,HD634356,C02,F,2018-03-01 0:00,,CA1,0
2742,HI089467,C01,F,2018-03-01 0:00,2018-11-30 0:00,CA1,1
2743,HI919320,C01,M,2018-03-01 0:00,,CA1,0
2744,TS814460,C01,M,2018-03-01 0:00,,CA1,-1
2745,HD677309,C01,F,2018-03-01 0:00,2018-12-31 0:00,CA1,1
2746,PL322167,C02,F,2018-03-01 0:00,2018-11-30 0:00,CA1,1
2747,TS414581,C02,F,2018-03-01 0:00,,CA1,-1
2748,HD069769,C03,F,2018-03-01 0:00,,CA1,0
2749,PL310669,C01,M,2018-03-01 0:00,2018-12-31 0:00,CA1,1
2750,TS768279,C03,M,2018-03-01 0:00,2018-12-31 0:00,CA1,1
2751,IK873661,C01,F,2018-03-01 0:00,2018-12-31 0:00,CA1,-1
2752,GD700587,C02,F,2018-03-01 0:00,2018-12-31 0:00,CA1,1
2753,GD477802,C01,M,2018-03-01 0:00,,CA1,0
2754,HD778015,C01,M,2018-03-01 0:00,2018-12-31 0:00,CA1,1
2755,IK241354,C01,M,2018-03-01 0:00,2019-03-31 0:00,CA1,1
2756,GD762671,C02,F,2018-03-01 0:00,,CA1,0
2757,AS744154,C01,F,2018-03-01 0:00,2019-03-31 0:00,CA1,1
2758,TS221696,C01,M,2018-03-01 0:00,,CA1,0
2759,OA923215,C02,M,2018-03-01 0:00,,CA1,0
2760,GD295789,C01,F,2018-03-01 0:00,,CA1,-1
2761,HD651604,C01,F,2018-03-01 0:00,,CA1,0
2762,HI914925,C01,M,2018-03-01 0:00,,CA1,0
2763,IK352765,C02,F,2018-03-01 0:00,,CA1,0
2764,TS461809,C03,M,2018-03-01 0:00,,CA1,0
2765,GD960674,C01,F,2018-03-01 0:00,,CA1,-1
2766,IK816400,C01,F,2018-03-01 0:00,2018-10-31 0:00,CA1,1
2767,AS430563,C01,F,2018-03-01 0:00,2018-10-31 0:00,CA1,-1
2768,TS228066,C01,M,2018-03-01 0:00,,CA1,-1
2769,HD493357,C03,F,2018-03-01 0:00,,CA1,-1
2770,TS886985,C02,F,2018-03-01 0:00,2019-03-31 0:00,CA1,1
2771,TS645212,C03,F,2018-03-01 0:00,2019-03-31 0:00,CA1,1
2772,IK549613,C01,M,2018-03-01 0:00,2019-03-31 0:00,CA1,1
2773,TS672566,C01,M,2018-03-01 0:00,,CA1,0
2774,OA861332,C01,F,2018-03-01 0:00,,CA1,0
2775,HI606225,C01,M,2018-03-01 0:00,2019-02-28 0:00,CA1,-1
2776,HI844112,C01,M,2018-03-01 0:00,,CA1,-1
2777,HI595550,C01,M,2018-03-01 0:00,2018-08-31 0:00,CA1,1
2778,HD710658,C03,M,2018-03-01 0:00,2018-06-30 0:00,CA1,1
2779,IK644445,C02,F,2018-03-01 0:00,,CA1,0
2780,HD465982,C02,F,2018-03-01 0:00,,CA1,0
2781,IK351092,C01,M,2018-03-01 0:00,,CA1,0
2782,IK003701,C01,M,2018-03-01 0:00,,CA1,0
2783,HI798295,C03,M,2018-03-01 0:00,,CA1,0
2784,TS598952,C02,M,2018-03-01 0:00,,CA1,0
2785,AS529972,C01,M,2018-03-01 0:00,2018-07-31 0:00,CA1,1
2786,TS385275,C02,F,2018-03-01 0:00,2018-07-31 0:00,CA1,1
2787,OA137459,C03,F,2018-03-01 0:00,2018-07-31 0:00,CA1,1
2788,OA590881,C01,M,2018-03-01 0:00,2018-07-31 0:00,CA1,1
2789,TS805246,C02,F,2018-03-01 0:00,2018-07-31 0:00,CA1,1
2790,OA812079,C03,M,2018-03-01 0:00,,CA1,0
2791,AS046594,C01,M,2018-03-01 0:00,,CA1,0
2792,PL543177,C01,M,2018-03-01 0:00,2018-04-30 0:00,CA1,1
2793,AS115107,C03,M,2018-03-01 0:00,2018-04-30 0:00,CA1,-1
2794,PL431024,C01,M,2018-03-01 0:00,2018-04-30 0:00,CA1,-1
2795,GD619319,C01,M,2018-03-01 0:00,,CA1,0
2796,HD295267,C01,M,2018-03-01 0:00,2018-08-31 0:00,CA1,1
2797,HD055368,C01,M,2018-03-01 0:00,,CA1,0
2798,AS055680,C01,M,2018-03-01 0:00,2018-06-30 0:00,CA1,-1
2799,HD454734,C01,M,2018-03-01 0:00,2019-02-28 0:00,CA1,-1
2800,HD747377,C01,F,2018-03-01 0:00,2018-05-31 0:00,CA1,-1
2801,IK290152,C02,M,2018-03-01 0:00,2018-05-31 0:00,CA1,1
2802,PL145308,C02,F,2018-03-01 0:00,2018-05-31 0:00,CA1,1
2803,TS750599,C02,F,2018-03-01 0:00,2018-05-31 0:00,CA1,1
2804,GD695696,C01,F,2018-03-01 0:00,2018-05-31 0:00,CA1,-1
2805,TS703441,C03,M,2018-03-01 0:00,,CA1,0
2806,PL481814,C01,M,2018-03-01 0:00,,CA1,0
2807,PL215752,C02,F,2018-03-01 0:00,2019-02-28 0:00,CA1,1
2808,PL862175,C01,M,2018-03-01 0:00,2019-02-28 0:00,CA1,1
2809,HI147428,C02,F,2018-03-01 0:00,2018-06-30 0:00,CA1,1
2810,IK975905,C03,M,2018-03-01 0:00,2019-02-28 0:00,CA1,1
2811,TS931749,C01,F,2018-03-01 0:00,,CA1,0
2812,TS712143,C01,M,2018-03-01 0:00,,CA1,0
2813,HI813237,C01,F,2018-03-01 0:00,2018-06-30 0:00,CA1,1
2814,IK315500,C01,M,2018-03-01 0:00,,CA1,0
2815,IK999111,C01,M,2018-03-01 0:00,,CA1,0
2816,PL995085,C01,M,2018-04-01 0:00,2018-08-31 0:00,CA3,1
2817,PL320453,C01,M,2018-04-01 0:00,2018-10-31 0:00,CA3,1
2818,AS823436,C01,F,2018-04-01 0:00,2018-12-31 0:00,CA3,1
2819,TS894938,C01,M,2018-04-01 0:00,2019-02-28 0:00,CA3,1
2820,HI697849,C03,M,2018-04-01 0:00,2018-07-31 0:00,CA3,-1
2821,OA291049,C02,F,2018-04-01 0:00,2018-06-30 0:00,CA3,1
2822,AS501123,C03,M,2018-04-01 0:00,2018-10-31 0:00,CA3,-1
2823,OA157445,C03,F,2018-04-01 0:00,2018-12-31 0:00,CA3,-1
2824,HI984860,C01,M,2018-04-01 0:00,2018-06-30 0:00,CA3,-1
2825,IK251979,C01,M,2018-04-01 0:00,2018-09-30 0:00,CA3,-1
2826,PL930272,C01,M,2018-04-01 0:00,,CA3,-1
2827,IK528327,C01,F,2018-04-01 0:00,2018-11-30 0:00,CA3,1
2828,IK661529,C01,M,2018-04-01 0:00,2019-03-31 0:00,CA3,1
2829,IK881709,C03,M,2018-04-01 0:00,2019-01-31 0:00,CA3,1
2830,IK059828,C01,M,2018-04-01 0:00,2018-12-31 0:00,CA3,-1
2831,HI195873,C01,F,2018-04-02 0:00,2018-08-31 0:00,CA3,-1
2832,TS322485,C03,F,2018-04-02 0:00,2018-08-31 0:00,CA3,1
2833,IK552971,C02,F,2018-04-02 0:00,2018-08-31 0:00,CA3,1
2834,PL000560,C01,M,2018-04-02 0:00,2018-07-31 0:00,CA3,-1
2835,HD218970,C01,F,2018-04-02 0:00,2018-11-30 0:00,CA3,1
2836,IK782104,C01,M,2018-04-02 0:00,2019-03-31 0:00,CA3,-1
2837,IK407687,C01,F,2018-04-03 0:00,2019-03-31 0:00,CA3,1
2838,IK588471,C01,M,2018-04-03 0:00,2018-09-30 0:00,CA3,1
2839,HI368031,C03,M,2018-04-03 0:00,,CA3,0
2840,OA324857,C01,F,2018-04-03 0:00,2018-06-30 0:00,CA3,1
2841,PL248851,C03,F,2018-04-03 0:00,2019-02-28 0:00,CA3,1
2842,AS450151,C02,F,2018-04-03 0:00,2018-06-30 0:00,CA3,1
2843,HI980650,C01,M,2018-04-03 0:00,2018-06-30 0:00,CA3,-1
2844,GD869479,C01,F,2018-04-03 0:00,2018-05-31 0:00,CA3,1
2845,AS251169,C01,F,2018-04-03 0:00,2019-01-31 0:00,CA3,1
2846,HD351145,C01,F,2018-04-04 0:00,2019-01-31 0:00,CA3,1
2847,OA109367,C03,M,2018-04-04 0:00,2018-06-30 0:00,CA3,-1
2848,OA663815,C01,M,2018-04-04 0:00,2018-12-31 0:00,CA3,1
2849,HD814444,C01,M,2018-04-04 0:00,,CA3,0
2850,TS803328,C02,F,2018-04-04 0:00,2018-08-31 0:00,CA3,1
2851,OA546913,C02,M,2018-04-04 0:00,2018-12-31 0:00,CA3,-1
2852,IK042838,C01,F,2018-04-04 0:00,,CA3,0
2853,HD523855,C03,M,2018-04-04 0:00,2019-03-31 0:00,CA3,-1
2854,IK654848,C02,M,2018-04-04 0:00,2018-11-30 0:00,CA3,1
2855,IK165785,C03,M,2018-04-04 0:00,2018-08-31 0:00,CA3,1
2856,HI302801,C02,F,2018-04-05 0:00,2019-01-31 0:00,CA3,1
2857,PL227814,C01,M,2018-04-05 0:00,,CA3,0
2858,HD426886,C03,M,2018-04-05 0:00,,CA3,0
2859,HI637417,C01,M,2018-04-05 0:00,2018-05-31 0:00,CA3,1
2860,IK679682,C02,M,2018-04-05 0:00,2019-01-31 0:00,CA3,1
2861,TS681471,C03,F,2018-04-05 0:00,2018-06-30 0:00,CA3,1
2862,TS655367,C01,F,2018-04-05 0:00,2018-11-30 0:00,CA3,1
2863,GD563242,C02,F,2018-04-05 0:00,,CA3,-1
2864,HD580454,C03,F,2018-04-05 0:00,,CA3,0
2865,GD115456,C01,M,2018-04-05 0:00,2018-12-31 0:00,CA3,-1
2866,IK403801,C03,M,2018-04-05 0:00,2018-12-31 0:00,CA3,1
2867,TS609478,C02,M,2018-04-06 0:00,2018-07-31 0:00,CA3,1
2868,HD434417,C02,F,2018-04-06 0:00,2018-09-30 0:00,CA3,1
2869,HD997786,C01,M,2018-04-06 0:00,2018-07-31 0:00,CA3,1
2870,AS645809,C02,F,2018-04-06 0:00,2018-11-30 0:00,CA3,1
2871,PL302535,C01,M,2018-04-06 0:00,,CA3,-1
2872,AS509237,C01,F,2018-04-06 0:00,2018-12-31 0:00,CA3,-1
2873,AS200286,C01,F,2018-04-06 0:00,2019-01-31 0:00,CA3,-1
2874,IK429268,C02,F,2018-04-06 0:00,,CA3,0
2875,HI596179,C03,F,2018-04-06 0:00,2018-11-30 0:00,CA3,-1
2876,OA393110,C03,F,2018-04-06 0:00,2018-08-31 0:00,CA3,1
2877,GD587474,C02,F,2018-04-06 0:00,2018-07-31 0:00,CA3,1
2878,HI555012,C01,M,2018-04-07 0:00,2018-08-31 0:00,CA3,-1
2879,OA186702,C01,M,2018-04-07 0:00,2018-09-30 0:00,CA3,1
2880,IK552816,C03,M,2018-04-07 0:00,2018-09-30 0:00,CA3,1
2881,IK190403,C01,M,2018-04-07 0:00,2019-01-31 0:00,CA3,1
2882,HI367242,C02,F,2018-04-07 0:00,,CA3,0
2883,OA635459,C01,M,2018-04-07 0:00,2018-08-31 0:00,CA3,1
2884,HI140097,C03,F,2018-04-07 0:00,2019-02-28 0:00,CA3,1
2885,IK491887,C01,F,2018-04-08 0:00,2019-01-31 0:00,CA3,1
2886,OA057953,C01,M,2018-04-08 0:00,,CA3,0
2887,TS117409,C01,M,2018-04-08 0:00,2018-10-31 0:00,CA3,1
2888,GD768522,C02,F,2018-04-08 0:00,2018-10-31 0:00,CA3,1
2889,OA694533,C02,F,2018-04-08 0:00,,CA3,-1
2890,OA472503,C01,F,2018-04-08 0:00,2019-01-31 0:00,CA3,1
2891,IK584824,C01,F,2018-04-08 0:00,,CA3,0
2892,GD639619,C03,M,2018-04-08 0:00,2018-06-30 0:00,CA3,1
2893,IK287037,C01,F,2018-04-08 0:00,2018-07-31 0:00,CA3,1
2894,PL683089,C02,F,2018-04-08 0:00,2019-01-31 0:00,CA3,1
2895,HI377541,C01,F,2018-04-09 0:00,2018-07-31 0:00,CA3,1
2896,HI073600,C01,M,2018-04-09 0:00,2018-07-31 0:00,CA3,1
2897,HD146199,C01,F,2018-04-09 0:00,,CA3,0
2898,IK697935,C01,M,2018-04-09 0:00,2019-01-31 0:00,CA3,1
2899,PL975826,C02,F,2018-04-09 0:00,2018-06-30 0:00,CA3,1
2900,TS866911,C01,M,2018-04-09 0:00,2018-05-31 0:00,CA3,-1
2901,TS408600,C01,M,2018-04-09 0:00,2018-08-31 0:00,CA3,1
2902,AS185951,C02,F,2018-04-09 0:00,2019-01-31 0:00,CA3,-1
2903,IK973289,C01,F,2018-04-09 0:00,2018-08-31 0:00,CA3,1
2904,PL379434,C02,F,2018-04-09 0:00,2018-10-31 0:00,CA3,1
2905,OA761455,C01,F,2018-04-09 0:00,2019-02-28 0:00,CA3,1
2906,HD268534,C02,F,2018-04-09 0:00,2018-09-30 0:00,CA3,1
2907,HD677310,C01,F,2018-04-09 0:00,2018-11-30 0:00,CA3,1
2908,PL542865,C03,M,2018-04-09 0:00,2018-11-30 0:00,CA3,1
2909,AS546422,C01,M,2018-04-10 0:00,2019-03-31 0:00,CA3,-1
2910,GD001473,C01,M,2018-04-10 0:00,2018-09-30 0:00,CA3,1
2911,IK884794,C02,F,2018-04-10 0:00,2018-10-31 0:00,CA3,1
2912,IK057216,C03,M,2018-04-11 0:00,2018-10-31 0:00,CA3,1
2913,HI331377,C01,M,2018-04-11 0:00,,CA3,-1
2914,GD151877,C03,M,2018-04-11 0:00,2018-07-31 0:00,CA3,1
2915,GD176879,C01,M,2018-04-11 0:00,2018-09-30 0:00,CA3,1
2916,PL969360,C01,F,2018-04-11 0:00,,CA3,0
2917,HI402317,C01,F,2018-04-11 0:00,2018-08-31 0:00,CA3,1
2918,HD295608,C02,F,2018-04-11 0:00,2018-12-31 0:00,CA3,1
2919,OA680638,C03,M,2018-04-11 0:00,2019-02-28 0:00,CA3,-1
2920,TS789849,C01,M,2018-04-11 0:00,2018-09-30 0:00,CA3,1
2921,GD921810,C03,M,2018-04-11 0:00,2018-10-31 0:00,CA3,-1
2922,OA973146,C01,F,2018-04-11 0:00,2018-12-31 0:00,CA3,-1
2923,AS920111,C03,F,2018-04-11 0:00,2018-08-31 0:00,CA3,-1
2924,IK988092,C01,M,2018-04-11 0:00,2019-03-31 0:00,CA3,1
2925,HD256907,C01,M,2018-04-11 0:00,2018-06-30 0:00,CA3,1
2926,HI570258,C01,F,2018-04-11 0:00,2019-02-28 0:00,CA3,1
2927,TS174464,C01,M,2018-04-11 0:00,,CA3,-1
2928,GD210507,C03,M,2018-04-11 0:00,2019-03-31 0:00,CA3,1
2929,GD513608,C01,F,2018-04-11 0:00,2018-05-31 0:00,CA3,1
2930,TS727656,C03,F,2018-04-12 0:00,2018-09-30 0:00,CA3,1
2931,TS075183,C01,M,2018-04-12 0:00,2018-11-30 0:00,CA3,1
2932,HD293656,C01,M,2018-04-12 0:00,2018-10-31 0:00,CA3,1
2933,GD098851,C03,M,2018-04-12 0:00,2019-03-31 0:00,CA3,1
2934,GD646501,C02,F,2018-04-12 0:00,2018-12-31 0:00,CA3,1
2935,HD876492,C02,F,2018-04-12 0:00,2018-05-31 0:00,CA3,1
2936,AS886872,C01,M,2018-04-12 0:00,,CA3,0
2937,HI402688,C02,F,2018-04-12 0:00,2019-03-31 0:00,CA3,1
2938,OA897552,C02,F,2018-04-12 0:00,2018-10-31 0:00,CA3,-1
2939,IK032596,C02,F,2018-04-12 0:00,2018-09-30 0:00,CA3,-1
2940,AS721170,C02,F,2018-04-12 0:00,2019-01-31 0:00,CA3,1
2941,AS345469,C02,F,2018-04-12 0:00,2019-03-31 0:00,CA3,-1
2942,AS502510,C02,F,2018-04-12 0:00,2018-08-31 0:00,CA3,1
2943,GD475433,C02,F,2018-04-12 0:00,2018-10-31 0:00,CA3,1
2944,GD378149,C02,M,2018-04-12 0:00,2018-09-30 0:00,CA3,1
2945,PL745124,C03,M,2018-04-13 0:00,2018-12-31 0:00,CA3,1
2946,IK761631,C03,M,2018-04-13 0:00,2019-01-31 0:00,CA3,1
2947,HI599889,C01,M,2018-04-13 0:00,,CA3,0
2948,GD325851,C01,F,2018-04-13 0:00,,CA3,0
2949,IK704656,C03,M,2018-04-13 0:00,,CA3,-1
2950,OA004129,C02,F,2018-04-13 0:00,,CA3,0
2951,TS763203,C02,F,2018-04-13 0:00,,CA3,0
2952,HD643188,C01,F,2018-04-13 0:00,2018-06-30 0:00,CA3,1
2953,HD402002,C01,F,2018-04-13 0:00,,CA3,0
2954,GD915723,C02,F,2018-04-13 0:00,2018-09-30 0:00,CA3,1
2955,OA484337,C01,F,2018-04-13 0:00,2019-02-28 0:00,CA3,1
2956,HD634523,C03,F,2018-04-13 0:00,2019-01-31 0:00,CA3,-1
2957,OA396855,C02,F,2018-04-13 0:00,2019-01-31 0:00,CA3,1
2958,AS354246,C01,M,2018-04-13 0:00,2018-05-31 0:00,CA3,1
2959,GD165203,C01,F,2018-04-14 0:00,2018-10-31 0:00,CA3,-1
2960,PL849292,C01,M,2018-04-14 0:00,2018-12-31 0:00,CA3,-1
2961,HI606358,C01,M,2018-04-14 0:00,2018-12-31 0:00,CA3,1
2962,IK430848,C01,F,2018-04-14 0:00,2018-10-31 0:00,CA3,1
2963,HD874104,C03,F,2018-04-14 0:00,2018-10-31 0:00,CA3,-1
2964,TS345366,C02,F,2018-04-14 0:00,2018-09-30 0:00,CA3,1
2965,PL012044,C03,M,2018-04-14 0:00,,CA3,0
2966,GD174951,C02,M,2018-04-14 0:00,2018-12-31 0:00,CA3,1
2967,HD032015,C01,F,2018-04-14 0:00,2019-03-31 0:00,CA3,-1
2968,HD717249,C01,F,2018-04-14 0:00,2018-10-31 0:00,CA3,1
2969,IK082424,C03,F,2018-04-14 0:00,2019-03-31 0:00,CA3,1
2970,PL850297,C02,F,2018-04-15 0:00,2018-05-31 0:00,CA3,1
2971,HD104614,C02,F,2018-04-15 0:00,2019-02-28 0:00,CA3,1
2972,OA245976,C03,M,2018-04-15 0:00,2018-11-30 0:00,CA3,1
2973,GD390290,C03,M,2018-04-15 0:00,2018-06-30 0:00,CA3,1
2974,OA507872,C01,M,2018-04-15 0:00,2018-06-30 0:00,CA3,-1
2975,TS977703,C01,M,2018-04-15 0:00,,CA3,0
2976,HD069655,C01,M,2018-04-15 0:00,2018-11-30 0:00,CA3,1
2977,AS628722,C02,F,2018-04-15 0:00,2019-02-28 0:00,CA3,1
2978,HI491991,C03,M,2018-04-15 0:00,2018-06-30 0:00,CA3,1
2979,GD716223,C02,F,2018-04-15 0:00,,CA3,0
2980,HD571515,C01,F,2018-04-15 0:00,2019-03-31 0:00,CA3,1
2981,OA405652,C03,M,2018-04-15 0:00,2019-01-31 0:00,CA3,1
2982,AS197200,C03,M,2018-04-15 0:00,,CA3,0
2983,PL064289,C03,M,2018-04-15 0:00,2018-11-30 0:00,CA3,1
2984,IK642724,C01,F,2018-04-15 0:00,2019-03-31 0:00,CA3,-1
2985,HI085532,C01,F,2018-04-15 0:00,2018-07-31 0:00,CA3,1
2986,HI049184,C03,M,2018-04-15 0:00,2018-10-31 0:00,CA3,-1
2987,OA710903,C01,F,2018-04-15 0:00,2019-02-28 0:00,CA3,1
2988,HD981197,C02,F,2018-04-15 0:00,2018-12-31 0:00,CA3,1
2989,AS639549,C01,F,2018-04-15 0:00,2018-11-30 0:00,CA3,1
2990,OA834676,C01,M,2018-04-15 0:00,2018-05-31 0:00,CA3,1
2991,HD805503,C01,M,2018-05-01 0:00,,CA2,-1
2992,TS315466,C02,F,2018-05-01 0:00,2018-12-31 0:00,CA2,1
2993,HI372505,C03,F,2018-05-01 0:00,2019-03-31 0:00,CA2,1
2994,IK000432,C01,F,2018-05-01 0:00,2019-03-31 0:00,CA2,1
2995,GD608565,C02,F,2018-05-01 0:00,2018-10-31 0:00,CA2,1
2996,AS247467,C01,M,2018-05-01 0:00,2018-11-30 0:00,CA2,-1
2997,HI866614,C02,M,2018-05-01 0:00,,CA2,0
2998,TS034873,C03,M,2018-05-01 0:00,,CA2,0
2999,OA777947,C01,M,2018-05-01 0:00,2018-12-31 0:00,CA2,-1
3000,HI630247,C01,M,2018-05-01 0:00,,CA2,0
3001,IK056231,C03,M,2018-05-01 0:00,2018-11-30 0:00,CA2,1
3002,PL247947,C01,F,2018-05-01 0:00,2018-09-30 0:00,CA2,1
3003,GD797764,C02,F,2018-05-02 0:00,2019-02-28 0:00,CA2,-1
3004,HI058807,C01,F,2018-05-02 0:00,,CA2,0
3005,PL177911,C03,M,2018-05-02 0:00,2018-09-30 0:00,CA2,1
3006,PL154639,C01,M,2018-05-02 0:00,2018-09-30 0:00,CA2,1
3007,GD316791,C01,M,2018-05-02 0:00,2018-10-31 0:00,CA2,1
3008,OA420229,C01,F,2018-05-02 0:00,2018-08-31 0:00,CA2,1
3009,PL300201,C03,M,2018-05-02 0:00,2019-02-28 0:00,CA2,1
3010,TS023870,C03,M,2018-05-02 0:00,2019-03-31 0:00,CA2,1
3011,GD892565,C01,M,2018-05-02 0:00,,CA2,0
3012,GD462507,C01,F,2018-05-02 0:00,2018-11-30 0:00,CA2,1
3013,HD384128,C03,F,2018-05-02 0:00,,CA2,0
3014,IK356680,C01,M,2018-05-02 0:00,,CA2,0
3015,TS310889,C01,F,2018-05-03 0:00,,CA2,0
3016,OA211420,C01,M,2018-05-03 0:00,2019-03-31 0:00,CA2,1
3017,PL333517,C02,M,2018-05-03 0:00,,CA2,0
3018,AS418314,C01,F,2018-05-03 0:00,2018-07-31 0:00,CA2,1
3019,OA794712,C03,F,2018-05-03 0:00,,CA2,0
3020,TS844505,C03,M,2018-05-03 0:00,2018-09-30 0:00,CA2,1
3021,OA802798,C01,F,2018-05-03 0:00,,CA2,0
3022,GD289362,C02,F,2018-05-04 0:00,,CA2,-1
3023,HI474778,C03,F,2018-05-04 0:00,,CA2,0
3024,TS349770,C01,F,2018-05-04 0:00,2018-12-31 0:00,CA2,1
3025,GD819153,C01,F,2018-05-04 0:00,2018-07-31 0:00,CA2,-1
